14874	13275	1	1
11073	15492	1	1
10516	3475	1	1
5159	8121	1	1
14874	13554	1	1
5600	4709	1	1
581	2035	1	1
5470	13021	1	1
14855	1897	1	1
199	9147	1	1
6786	5229	1	1
6860	2195	1	1
3212	5448	1	1
4063	14464	1	1
4866	13264	1	1
14792	13241	1	1
4563	16352	1	1
14772	4086	1	1
7673	11674	1	1
12922	14219	1	1
2109	573	1	1
11623	6348	1	1
3059	11800	1	1
9255	14770	1	1
12546	6790	1	1
581	8882	1	1
11623	2070	1	1
15962	15862	1	1
5030	10881	1	1
9608	6177	1	1
9434	5951	1	1
5486	11492	1	1
6860	9522	1	1
7169	1894	1	1
10759	14662	1	1
6070	4313	1	1
10742	10613	1	1
9255	6569	1	1
6786	13599	1	1
12922	8178	1	1
5622	12118	1	1
16675	1178	1	1
14036	11017	1	1
5071	4741	1	1
3115	15416	1	1
4563	1918	1	1
197	11957	1	1
199	15522	1	1
4063	15289	1	1
199	1909	1	1
15744	4444	1	1
2143	11260	1	1
7778	6750	1	1
10143	9990	1	1
14855	1814	1	1
3370	2789	1	1
4556	2320	1	1
4133	16661	1	1
10216	6178	1	1
4556	6434	1	1
5600	839	1	1
14772	4582	1	1
3785	843	1	1
14792	2087	1	1
3785	3330	1	1
6551	50	1	1
8735	8563	1	1
10516	839	1	1
5617	16364	1	1
5071	9708	1	1
5348	15935	1	1
10984	10544	1	1
14874	13871	1	1
5248	2985	1	1
11812	5195	1	1
3115	11735	1	1
6568	15706	1	1
9602	9958	1	1
6472	8426	1	1
6074	14163	1	1
14629	14149	1	1
4063	16239	1	1
5348	14332	1	1
10742	14489	1	1
9434	6937	1	1
5420	8772	1	1
10483	10834	1	1
7331	9274	1	1
11243	3373	1	1
3785	846	1	1
5617	9335	1	1
10216	4723	1	1
12922	9908	1	1
197	8827	1	1
5832	6124	1	1
11073	2416	1	1
9602	6902	1	1
10721	1995	1	1
4556	3455	1	1
7331	4569	1	1
3370	46	1	1
7778	15463	1	1
10721	5433	1	1
10721	3397	1	1
10759	15416	1	1
5348	2931	1	1
8735	13688	1	1
4063	3994	1	1
10516	2553	1	1
7331	14221	1	1
9601	1462	1	1
15962	1179	1	1
15235	11956	1	1
8366	2318	1	1
15744	12519	1	1
7673	7243	1	1
9255	1914	1	1
3785	4182	1	1
3115	6563	1	1
10098	12109	1	1
12363	2950	1	1
5600	16246	1	1
5227	11561	1	1
4305	11775	1	1
15235	6178	1	1
11243	15661	1	1
6074	8563	1	1
5159	10011	1	1
3370	5664	1	1
16122	5841	1	1
6568	1918	1	1
14874	6187	1	1
5030	8152	1	1
14874	14191	1	1
10322	12774	1	1
4563	533	1	1
199	10379	1	1
11623	635	1	1
3059	54	1	1
5159	13149	1	1
9407	449	1	1
10322	10181	1	1
5255	9795	1	1
4866	1889	1	1
3381	10061	1	1
5033	10314	1	1
9407	3816	1	1
9433	11447	1	1
5071	4904	1	1
6860	11771	1	1
7792	2220	1	1
4556	12082	1	1
4133	5976	1	1
12799	13354	1	1
199	6322	1	1
11073	6678	1	1
10143	10679	1	1
5030	13813	1	1
7169	10798	1	1
197	14120	1	1
5052	9783	1	1
1624	4817	1	1
13870	10016	1	1
3381	1429	1	1
9608	3098	1	1
14036	10073	1	1
14772	7564	1	1
14874	12403	1	1
16122	1202	1	1
11623	14011	1	1
16122	744	1	1
8735	2045	1	1
4556	687	1	1
1016	15166	1	1
15962	16256	1	1
15962	11833	1	1
197	14482	1	1
6860	1957	1	1
7337	5883	1	1
3306	13914	1	1
7169	9570	1	1
11073	14066	1	1
4305	9169	1	1
3785	11621	1	1
5832	8866	1	1
9608	4892	1	1
5159	13793	1	1
14393	14369	1	1
14792	5523	1	1
10098	735	1	1
9647	16242	1	1
11623	12689	1	1
11812	4539	1	1
10997	16395	1	1
5159	6323	1	1
15962	11962	1	1
14772	533	1	1
2574	14933	1	1
199	11089	1	1
9433	11987	1	1
5536	12103	1	1
11623	14142	1	1
8366	10602	1	1
11073	685	1	1
10143	11687	1	1
9255	8063	1	1
5230	6019	1	1
5255	12883	1	1
7337	12113	1	1
7337	6267	1	1
9433	15038	1	1
7778	3868	1	1
5052	14640	1	1
5536	6858	1	1
3381	13514	1	1
4556	11447	1	1
13870	6821	1	1
14243	15018	1	1
581	12	1	1
8366	3857	1	1
6711	5723	1	1
3306	5953	1	1
11227	4784	1	1
4133	8851	1	1
2109	13265	1	1
12527	4154	1	1
6070	7850	1	1
9647	7806	1	1
8735	6196	1	1
6472	1995	1	1
10759	15095	1	1
7792	3170	1	1
9647	5922	1	1
11227	4313	1	1
9407	10602	1	1
197	6892	1	1
10742	15543	1	1
9601	13213	1	1
9434	3603	1	1
5052	10016	1	1
6472	2849	1	1
13870	6216	1	1
11243	257	1	1
6860	11492	1	1
11623	11855	1	1
10322	13745	1	1
5486	4678	1	1
6074	5864	1	1
15741	14104	1	1
12546	11903	1	1
5071	840	1	1
11389	6979	1	1
10483	12519	1	1
7778	8434	1	1
7792	2331	1	1
5071	9343	1	1
10098	6187	1	1
3785	4719	1	1
3306	3596	1	1
11073	9307	1	1
7778	3587	1	1
11331	2569	1	1
4563	2071	1	1
15235	5956	1	1
6860	11671	1	1
4556	1178	1	1
12546	12361	1	1
197	10065	1	1
15847	4874	1	1
10984	2320	1	1
11083	13445	1	1
15541	5947	1	1
9407	3174	1	1
5071	16529	1	1
12274	14357	1	1
8721	6899	1	1
386	9494	1	1
10098	11855	1	1
7673	13272	1	1
9255	13797	1	1
9407	15925	1	1
14874	4125	1	1
4556	1833	1	1
8735	101	1	1
10721	9660	1	1
9647	9570	1	1
10721	530	1	1
12922	9825	1	1
11243	6024	1	1
14233	6608	1	1
10721	4894	1	1
6074	2888	1	1
5348	2418	1	1
11227	3087	1	1
5030	1889	1	1
10322	12413	1	1
5071	11671	1	1
8735	15087	1	1
15755	4569	1	1
10483	13570	1	1
10322	8398	1	1
9602	13461	1	1
14393	4280	1	1
10283	88	1	1
15962	235	1	1
12274	12636	1	1
9409	5067	1	1
9506	15084	1	1
4556	13833	1	1
5052	8520	1	1
15235	1843	1	1
8735	14497	1	1
16675	4914	1	1
5600	11997	1	1
10984	12902	1	1
12799	12414	1	1
4655	6226	1	1
10483	1176	1	1
2109	9151	1	1
10759	686	1	1
10283	13445	1	1
12363	9911	1	1
5832	8733	1	1
12922	12630	1	1
14792	16408	1	1
3059	13554	1	1
14243	11735	1	1
15962	15991	1	1
6786	7664	1	1
6860	13644	1	1
9608	108	1	1
4305	5068	1	1
10483	11819	1	1
6523	9649	1	1
6568	15613	1	1
5617	8299	1	1
6472	132	1	1
5030	11361	1	1
6973	12182	1	1
5255	13923	1	1
14036	6352	1	1
11812	8222	1	1
6860	11309	1	1
9601	1092	1	1
4866	2072	1	1
4133	1858	1	1
4063	4519	1	1
3059	6152	1	1
15741	4594	1	1
11227	4079	1	1
2109	11691	1	1
5255	6438	1	1
10742	2359	1	1
14233	3069	1	1
1016	1176	1	1
10483	1910	1	1
15755	2095	1	1
14874	16348	1	1
16675	4443	1	1
9433	4414	1	1
14792	10396	1	1
5617	11310	1	1
12922	14993	1	1
7331	11400	1	1
14772	7117	1	1
7009	14142	1	1
6472	9176	1	1
5071	8772	1	1
8721	169	1	1
6786	3330	1	1
10742	6710	1	1
9407	4311	1	1
9647	14811	1	1
15962	4893	1	1
12274	10864	1	1
6472	15605	1	1
5617	14497	1	1
14772	91	1	1
3785	2354	1	1
14036	4799	1	1
581	46	1	1
5832	12774	1	1
15541	30	1	1
7331	11160	1	1
14578	5526	1	1
6860	11997	1	1
10322	12259	1	1
10216	16507	1	1
9407	15808	1	1
4556	1817	1	1
3370	9405	1	1
4305	12050	1	1
9647	12930	1	1
7337	3265	1	1
10322	6937	1	1
14036	4252	1	1
6860	11445	1	1
15714	10880	1	1
3212	6937	1	1
2143	10022	1	1
5071	6123	1	1
15847	12672	1	1
12228	2192	1	1
11623	6358	1	1
10483	14129	1	1
8366	15139	1	1
14874	1429	1	1
4063	6217	1	1
5255	635	1	1
197	7744	1	1
5052	1888	1	1
15235	13783	1	1
5052	4137	1	1
12228	11477	1	1
10143	6341	1	1
3306	285	1	1
10759	5578	1	1
9255	16411	1	1
12527	10313	1	1
6786	10379	1	1
3212	9176	1	1
3785	680	1	1
6472	16558	1	1
9433	14993	1	1
12274	8878	1	1
10516	3325	1	1
11812	3046	1	1
3235	8765	1	1
15235	12366	1	1
5600	7012	1	1
9433	10489	1	1
11389	13829	1	1
12922	13445	1	1
7792	9335	1	1
6074	2220	1	1
7169	14249	1	1
10516	14124	1	1
6074	3995	1	1
2109	846	1	1
4305	6921	1	1
15847	3962	1	1
4556	6818	1	1
14792	4582	1	1
9409	5696	1	1
4305	15571	1	1
10483	51	1	1
3212	9464	1	1
12274	10941	1	1
14578	10795	1	1
4866	888	1	1
5603	6956	1	1
15847	11409	1	1
10759	4313	1	1
10721	13208	1	1
581	10544	1	1
12527	4652	1	1
10759	11337	1	1
5030	6872	1	1
10322	5838	1	1
5033	4685	1	1
7778	3651	1	1
10216	16205	1	1
5617	11547	1	1
9601	15732	1	1
7792	3338	1	1
5617	8222	1	1
7792	4863	1	1
15744	6828	1	1
5255	13532	1	1
14393	8787	1	1
7673	10544	1	1
9433	2330	1	1
6860	5580	1	1
2109	5696	1	1
197	11653	1	1
3306	16205	1	1
10483	8991	1	1
10742	6050	1	1
11243	3421	1	1
9647	15976	1	1
16675	14372	1	1
12922	13490	1	1
2109	10379	1	1
2109	3798	1	1
13835	1547	1	1
4305	4779	1	1
7792	3589	1	1
3370	8512	1	1
9601	13914	1	1
11243	14124	1	1
4063	1455	1	1
15714	9276	1	1
1016	2460	1	1
5071	14188	1	1
15847	9082	1	1
11623	4115	1	1
9608	77	1	1
14772	14954	1	1
12274	1895	1	1
3381	14996	1	1
10759	5351	1	1
4556	2425	1	1
4063	4784	1	1
10098	9185	1	1
7169	11018	1	1
3370	13437	1	1
581	3393	1	1
10483	658	1	1
8366	1888	1	1
14233	4230	1	1
6786	11462	1	1
10322	14954	1	1
14792	6103	1	1
1016	565	1	1
14233	14543	1	1
5470	8776	1	1
10742	12344	1	1
10759	15026	1	1
11623	658	1	1
6070	13134	1	1
14855	116	1	1
956	5953	1	1
15541	8621	1	1
14578	8148	1	1
10721	8425	1	1
9433	8063	1	1
7331	10214	1	1
13870	11557	1	1
14855	7243	1	1
10984	14221	1	1
5159	132	1	1
12527	49	1	1
3381	16238	1	1
5071	11549	1	1
9608	41	1	1
10098	3792	1	1
10721	6750	1	1
16675	95	1	1
2109	1807	1	1
4063	11771	1	1
9608	8944	1	1
12546	2220	1	1
1016	12096	1	1
5255	6106	1	1
5603	3046	1	1
11389	5487	1	1
14855	11846	1	1
12922	5092	1	1
15847	6858	1	1
10216	8440	1	1
6472	8512	1	1
5033	13232	1	1
12274	14464	1	1
10516	13501	1	1
11812	4311	1	1
3370	4594	1	1
9407	16280	1	1
5255	4719	1	1
3306	14482	1	1
15962	3585	1	1
10984	5953	1	1
7337	13134	1	1
4133	16057	1	1
6523	86	1	1
5486	14485	1	1
14036	10022	1	1
5600	14188	1	1
10483	3977	1	1
5159	8580	1	1
4133	214	1	1
6472	9795	1	1
3306	13817	1	1
15541	11773	1	1
10322	6323	1	1
14772	6750	1	1
6472	11131	1	1
10759	3512	1	1
7778	2498	1	1
6523	6558	1	1
15744	9306	1	1
9601	4013	1	1
14629	6111	1	1
8735	2487	1	1
5348	43	1	1
10098	16363	1	1
11389	6657	1	1
12527	2850	1	1
11282	9766	1	1
6074	995	1	1
11389	20	1	1
3212	9603	1	1
10721	11697	1	1
1016	16533	1	1
5617	66	1	1
199	9586	1	1
12274	996	1	1
4305	6309	1	1
12546	7686	1	1
14772	15210	1	1
9601	3586	1	1
5030	1835	1	1
6711	1393	1	1
14393	4531	1	1
4866	14004	1	1
1016	6920	1	1
2143	9522	1	1
15962	14811	1	1
4866	3920	1	1
10759	92	1	1
6612	738	1	1
15962	4280	1	1
8735	8299	1	1
15541	121	1	1
10721	14542	1	1
8366	16336	1	1
11243	8418	1	1
12922	5471	1	1
7792	13158	1	1
9409	13978	1	1
11812	13137	1	1
2143	5925	1	1
5486	11846	1	1
2143	15543	1	1
3370	2	1	1
7331	15818	1	1
5030	4742	1	1
4556	1871	1	1
7673	7566	1	1
8366	9792	1	1
5486	8511	1	1
14036	3475	1	1
4133	13570	1	1
6711	1553	1	1
14393	3962	1	1
12527	8377	1	1
3370	11588	1	1
10516	8972	1	1
10216	16040	1	1
7337	15661	1	1
6568	471	1	1
14243	6570	1	1
9409	4595	1	1
8721	4742	1	1
3212	15605	1	1
6860	5869	1	1
15755	12406	1	1
10759	3404	1	1
8721	15613	1	1
11073	14622	1	1
3059	16507	1	1
6860	3297	1	1
11227	16507	1	1
14777	2849	1	1
9506	13797	1	1
4556	56	1	1
197	14542	1	1
10742	7744	1	1
5600	10068	1	1
7778	13909	1	1
10483	14677	1	1
14874	3962	1	1
10721	6309	1	1
13870	4914	1	1
15755	13354	1	1
6860	15300	1	1
12922	8324	1	1
5600	7011	1	1
10483	7572	1	1
9602	14886	1	1
3306	16088	1	1
4563	6189	1	1
5486	8324	1	1
11812	9858	1	1
14243	9586	1	1
6472	738	1	1
11073	13829	1	1
14036	6570	1	1
12527	15300	1	1
6568	701	1	1
7792	6558	1	1
8735	1443	1	1
8366	15116	1	1
9409	13429	1	1
6568	16204	1	1
7673	602	1	1
16122	13914	1	1
4305	8178	1	1
10483	6938	1	1
5255	9586	1	1
7792	14659	1	1
3370	14736	1	1
7778	692	1	1
12527	11492	1	1
4133	2816	1	1
3306	6198	1	1
4563	100	1	1
5052	15046	1	1
15179	8050	1	1
5030	9766	1	1
3059	12716	1	1
11331	15572	1	1
7331	2519	1	1
5348	2660	1	1
9255	3588	1	1
4133	13147	1	1
12527	2210	1	1
5832	9307	1	1
15755	14221	1	1
5030	15046	1	1
6711	12934	1	1
7792	9274	1	1
4866	10714	1	1
9506	11312	1	1
197	8416	1	1
10984	12090	1	1
9433	13112	1	1
12922	2595	1	1
14036	12635	1	1
4133	6124	1	1
10516	16206	1	1
9434	11260	1	1
6070	5527	1	1
2109	11796	1	1
4305	3920	1	1
11073	14752	1	1
8366	4223	1	1
3381	2761	1	1
9608	10884	1	1
10283	6119	1	1
4866	3097	1	1
4866	14403	1	1
5030	9711	1	1
5030	5410	1	1
9409	15	1	1
9434	11486	1	1
15235	4891	1	1
15744	2914	1	1
3212	1700	1	1
5617	16040	1	1
11083	15021	1	1
4063	11653	1	1
4556	13829	1	1
3381	4364	1	1
5159	700	1	1
4305	11398	1	1
15541	11851	1	1
5348	11475	1	1
14874	3849	1	1
11083	11634	1	1
6568	12907	1	1
3235	2071	1	1
9608	1393	1	1
3785	15432	1	1
16337	13216	1	1
14772	15273	1	1
11243	5015	1	1
14772	35	1	1
12546	2313	1	1
5348	2320	1	1
5159	6309	1	1
11083	12774	1	1
12527	7744	1	1
15179	6389	1	1
5052	13450	1	1
10098	6216	1	1
4866	1091	1	1
8721	15405	1	1
10516	2095	1	1
9601	12015	1	1
12922	12414	1	1
5071	13137	1	1
3212	5487	1	1
5536	6490	1	1
10098	15991	1	1
13870	5448	1	1
12922	2313	1	1
7673	5977	1	1
5248	8361	1	1
4133	285	1	1
4305	14848	1	1
14233	578	1	1
8721	4729	1	1
6074	8152	1	1
5159	3232	1	1
15541	7664	1	1
4063	15706	1	1
1624	4013	1	1
4305	795	1	1
5033	5089	1	1
5052	15420	1	1
5255	13112	1	1
2109	10105	1	1
15235	38	1	1
4556	12520	1	1
3212	7040	1	1
5052	10900	1	1
14855	7276	1	1
10143	14555	1	1
4133	7572	1	1
9506	10908	1	1
14777	7674	1	1
14855	971	1	1
9602	8333	1	1
4866	12733	1	1
6711	9403	1	1
7792	6818	1	1
14855	10544	1	1
7673	5510	1	1
5348	13236	1	1
4133	10820	1	1
7331	9522	1	1
10143	12160	1	1
14772	15941	1	1
7331	7011	1	1
9601	1719	1	1
197	13216	1	1
12274	12085	1	1
6070	13711	1	1
14233	10941	1	1
2109	2658	1	1
3370	5593	1	1
10721	9493	1	1
14777	8046	1	1
9409	13	1	1
2109	4950	1	1
8721	2318	1	1
15847	16461	1	1
2667	3279	1	1
3059	15339	1	1
15741	1145	1	1
9647	6389	1	1
6786	5510	1	1
15235	15943	1	1
7331	6920	1	1
11812	2829	1	1
5832	16661	1	1
12274	9766	1	1
9608	4774	1	1
15741	8085	1	1
14772	16085	1	1
8366	16534	1	1
6860	89	1	1
11195	5333	1	1
14036	9039	1	1
11227	6453	1	1
12274	4278	1	1
6711	7119	1	1
13870	16231	1	1
6860	13823	1	1
5365	12439	1	1
8721	3064	1	1
16675	4223	1	1
9407	85	1	1
3370	88	1	1
11623	9676	1	1
11623	14482	1	1
15741	11528	1	1
16675	5815	1	1
16675	2242	1	1
10742	12012	1	1
15741	12930	1	1
581	16057	1	1
6786	10926	1	1
16122	4059	1	1
7792	6116	1	1
3235	2787	1	1
4556	13085	1	1
9409	10884	1	1
7331	5725	1	1
4563	3610	1	1
10283	12783	1	1
5420	6153	1	1
12527	1181	1	1
4305	8433	1	1
14233	16239	1	1
668	9181	1	1
6895	11475	1	1
4063	6790	1	1
11282	8121	1	1
3306	12930	1	1
4563	14124	1	1
15744	6013	1	1
4866	13085	1	1
10516	15565	1	1
9647	12672	1	1
5030	3242	1	1
14772	10012	1	1
4556	13238	1	1
7778	2330	1	1
10516	11416	1	1
6786	16528	1	1
5030	4817	1	1
197	12183	1	1
6070	586	1	1
14874	5929	1	1
14243	4922	1	1
15962	10011	1	1
6568	15139	1	1
2109	13614	1	1
10742	5390	1	1
11623	16303	1	1
7778	3265	1	1
5832	7566	1	1
16675	14937	1	1
5255	13654	1	1
10216	687	1	1
9409	4263	1	1
6786	12764	1	1
9409	4719	1	1
9407	11337	1	1
9602	8864	1	1
5033	575	1	1
199	10561	1	1
4866	6318	1	1
7337	1327	1	1
11227	5959	1	1
8735	5914	1	1
5230	3586	1	1
5033	8120	1	1
3059	2216	1	1
9433	3579	1	1
11282	8418	1	1
6070	3994	1	1
14777	1897	1	1
7331	33	1	1
10098	15420	1	1
2574	4252	1	1
10283	2035	1	1
7673	11309	1	1
6523	5977	1	1
4563	4066	1	1
3212	2553	1	1
6860	4348	1	1
10742	7570	1	1
10759	6569	1	1
12527	4543	1	1
581	14570	1	1
14233	6365	1	1
8735	15976	1	1
5033	13771	1	1
10143	6220	1	1
5030	2239	1	1
5536	11309	1	1
5348	13118	1	1
10283	4115	1	1
5255	702	1	1
5600	707	1	1
11389	5351	1	1
3381	7173	1	1
10143	1404	1	1
3306	11903	1	1
7331	12907	1	1
3212	15292	1	1
9407	971	1	1
3306	5838	1	1
10483	16040	1	1
9647	8726	1	1
4305	14659	1	1
12922	15339	1	1
15741	9453	1	1
14368	4086	1	1
2574	13553	1	1
11812	6453	1	1
10283	11475	1	1
4133	10040	1	1
10984	10100	1	1
16122	3962	1	1
11243	12076	1	1
9647	1179	1	1
7673	1970	1	1
8366	8065	1	1
9407	10795	1	1
12493	12973	1	1
6860	5922	1	1
10216	11713	1	1
3381	15	1	1
10721	28	1	1
8735	8621	1	1
3059	12158	1	1
8735	16030	1	1
11083	3920	1	1
2574	6312	1	1
6711	12262	1	1
14874	15292	1	1
16675	9213	1	1
5832	10396	1	1
10721	995	1	1
5030	14937	1	1
7778	11400	1	1
14629	10003	1	1
14772	2519	1	1
10516	3856	1	1
3235	13185	1	1
8366	4336	1	1
8735	11987	1	1
7169	84	1	1
9434	6958	1	1
5030	15925	1	1
10759	11061	1	1
1624	10819	1	1
11083	14043	1	1
15741	3647	1	1
2143	4915	1	1
3785	6358	1	1
14243	10101	1	1
15744	5854	1	1
14243	6189	1	1
4866	3882	1	1
14243	6226	1	1
6523	3821	1	1
10721	13020	1	1
9506	4891	1	1
11812	11819	1	1
16675	524	1	1
15741	12081	1	1
10516	11399	1	1
12274	11361	1	1
14233	5195	1	1
10759	2446	1	1
7337	2121	1	1
15744	13614	1	1
10516	9364	1	1
3306	16130	1	1
6551	1854	1	1
15235	2277	1	1
5033	11739	1	1
10721	8864	1	1
15541	13570	1	1
9434	12060	1	1
9647	10313	1	1
5071	3007	1	1
14855	10880	1	1
15847	9524	1	1
199	11934	1	1
14233	3	1	1
3381	2888	1	1
10322	13208	1	1
3059	10915	1	1
3306	9863	1	1
14792	3545	1	1
15741	15339	1	1
7673	15818	1	1
197	14310	1	1
5617	8413	1	1
10984	15139	1	1
6860	2189	1	1
9434	14294	1	1
5071	1328	1	1
15847	30	1	1
4305	6124	1	1
3059	13991	1	1
5033	4295	1	1
15744	9963	1	1
9433	9766	1	1
3381	8845	1	1
5255	2324	1	1
10283	7565	1	1
14772	2329	1	1
16675	12414	1	1
7778	13224	1	1
4063	13231	1	1
4563	8	1	1
6711	4817	1	1
11243	13643	1	1
10143	9955	1	1
5071	8152	1	1
15847	1982	1	1
15962	15095	1	1
16675	8583	1	1
7337	13275	1	1
4866	7744	1	1
12274	6979	1	1
11389	10065	1	1
4305	15909	1	1
15541	3606	1	1
5052	8656	1	1
15755	586	1	1
1016	13732	1	1
12036	5990	1	1
5832	12662	1	1
4563	14261	1	1
6070	5114	1	1
1016	34	1	1
6070	5410	1	1
7792	4996	1	1
12228	6453	1	1
3785	3281	1	1
3381	12118	1	1
9407	4951	1	1
5071	95	1	1
6786	1504	1	1
1624	6859	1	1
14855	6780	1	1
3212	13633	1	1
4305	2779	1	1
10759	11773	1	1
